"YEAR","MONTH","DAY_OF_MONTH","CARRIER","FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2015,5,17,"UA","841","JFK","LAX",-1.00,-14.00,0.00,"",0.00,361.00,328.00,2475.00,,,,,,
2015,5,17,"UA","867","LAX","JFK",-6.00,-20.00,0.00,"",0.00,321.00,295.00,2475.00,,,,,,
2015,5,17,"UA","898","SFO","JFK",-7.00,-27.00,0.00,"",0.00,325.00,304.00,2586.00,,,,,,
2015,5,17,"UA","910","ORD","LGA",-4.00,-1.00,0.00,"",0.00,134.00,97.00,733.00,,,,,,
2015,5,17,"UA","912","LAX","JFK",-4.00,-14.00,0.00,"",0.00,315.00,290.00,2475.00,,,,,,
2015,5,17,"UA","980","IAH","LGA",58.00,32.00,0.00,"",0.00,192.00,176.00,1416.00,0.00,18.00,0.00,0.00,14.00,
2015,5,17,"UA","1001","IAH","LGA",,,1.00,"C",0.00,,,1416.00,,,,,,
2015,5,17,"UA","1074","ORD","LGA",-2.00,-17.00,0.00,"",0.00,122.00,99.00,733.00,,,,,,
2015,5,17,"UA","1085","LGA","DEN",-3.00,-16.00,0.00,"",0.00,255.00,224.00,1620.00,,,,,,
2015,5,17,"UA","1085","ORD","LGA",0.00,-10.00,0.00,"",0.00,123.00,98.00,733.00,,,,,,
2015,5,17,"UA","1090","DEN","LGA",,,1.00,"A",0.00,,,1620.00,,,,,,
2015,5,17,"UA","1145","LGA","ORD",10.00,-18.00,0.00,"",0.00,128.00,103.00,733.00,,,,,,
2015,5,17,"UA","1173","ORD","ROC",-5.00,-10.00,0.00,"",0.00,94.00,73.00,528.00,,,,,,
2015,5,17,"UA","1194","IAH","LGA",43.00,31.00,0.00,"",0.00,205.00,185.00,1416.00,0.00,17.00,0.00,0.00,14.00,
2015,5,17,"UA","1239","ORD","LGA",10.00,6.00,0.00,"",0.00,131.00,97.00,733.00,,,,,,
2015,5,17,"UA","1248","ORD","ALB",5.00,-4.00,0.00,"",0.00,111.00,91.00,723.00,,,,,,
2015,5,17,"UA","1285","LGA","DEN",4.00,-14.00,0.00,"",0.00,242.00,218.00,1620.00,,,,,,
2015,5,17,"UA","1286","ORD","LGA",-5.00,-21.00,0.00,"",0.00,116.00,101.00,733.00,,,,,,
2015,5,17,"UA","1299","IAH","LGA",44.00,19.00,0.00,"",0.00,190.00,176.00,1416.00,0.00,5.00,0.00,0.00,14.00,
2015,5,17,"UA","1403","ROC","ORD",0.00,-24.00,0.00,"",0.00,95.00,78.00,528.00,,,,,,
2015,5,15,"UA","637","SFO","JFK",239.00,216.00,0.00,"",0.00,322.00,295.00,2586.00,23.00,0.00,0.00,0.00,193.00,
2015,5,15,"UA","656","ORD","BUF",66.00,63.00,0.00,"",0.00,89.00,66.00,473.00,63.00,0.00,0.00,0.00,0.00,
2015,5,15,"UA","681","LGA","ORD",-2.00,-21.00,0.00,"",0.00,141.00,109.00,733.00,,,,,,
2015,5,15,"UA","686","ORD","LGA",26.00,18.00,0.00,"",0.00,123.00,101.00,733.00,12.00,0.00,0.00,0.00,6.00,
2015,5,15,"UA","690","ORD","LGA",97.00,83.00,0.00,"",0.00,122.00,95.00,733.00,27.00,0.00,0.00,0.00,56.00,
2015,5,15,"UA","692","ORD","LGA",-1.00,-18.00,0.00,"",0.00,119.00,96.00,733.00,,,,,,
2015,5,15,"UA","693","IAH","LGA",-2.00,-5.00,0.00,"",0.00,212.00,180.00,1416.00,,,,,,
2015,5,15,"UA","693","LGA","ORD",-12.00,-8.00,0.00,"",0.00,174.00,115.00,733.00,,,,,,
2015,5,15,"UA","694","ORD","LGA",-4.00,-1.00,0.00,"",0.00,134.00,100.00,733.00,,,,,,
2015,5,15,"UA","699","LGA","ORD",-4.00,-30.00,0.00,"",0.00,136.00,112.00,733.00,,,,,,
2015,5,15,"UA","703","JFK","LAX",-1.00,-12.00,0.00,"",0.00,349.00,321.00,2475.00,,,,,,
2015,5,15,"UA","704","SFO","JFK",0.00,-4.00,0.00,"",0.00,333.00,309.00,2586.00,,,,,,
2015,5,15,"UA","711","LGA","ORD",-2.00,-24.00,0.00,"",0.00,133.00,111.00,733.00,,,,,,
2015,5,15,"UA","741","LGA","ORD",16.00,-6.00,0.00,"",0.00,144.00,114.00,733.00,,,,,,
2015,5,15,"UA","758","SFO","JFK",-5.00,-8.00,0.00,"",0.00,342.00,307.00,2586.00,,,,,,
2015,5,15,"UA","760","SFO","JFK",-4.00,-33.00,0.00,"",0.00,316.00,301.00,2586.00,,,,,,
2015,5,15,"UA","765","LGA","ORD",-5.00,-27.00,0.00,"",0.00,138.00,117.00,733.00,,,,,,
2015,5,15,"UA","766","JFK","SFO",15.00,36.00,0.00,"",0.00,401.00,367.00,2586.00,15.00,0.00,21.00,0.00,0.00,
2015,5,15,"UA","779","LAX","JFK",17.00,-3.00,0.00,"",0.00,315.00,296.00,2475.00,,,,,,
2015,5,15,"UA","788","DEN","LGA",10.00,-16.00,0.00,"",0.00,207.00,191.00,1620.00,,,,,,
2015,5,15,"UA","791","LGA","IAH",0.00,0.00,0.00,"",0.00,244.00,204.00,1416.00,,,,,,
2015,5,15,"UA","791","ORD","LGA",-3.00,-10.00,0.00,"",0.00,124.00,93.00,733.00,,,,,,
2015,5,15,"UA","824","SFO","JFK",97.00,74.00,0.00,"",0.00,314.00,296.00,2586.00,47.00,0.00,0.00,0.00,27.00,
2015,5,15,"UA","830","ORD","BUF",1.00,-7.00,0.00,"",0.00,86.00,65.00,473.00,,,,,,
2015,5,15,"UA","841","JFK","LAX",32.00,57.00,0.00,"",0.00,399.00,348.00,2475.00,32.00,0.00,25.00,0.00,0.00,
2015,5,15,"UA","867","LAX","JFK",-1.00,-28.00,0.00,"",0.00,308.00,288.00,2475.00,,,,,,
2015,5,15,"UA","898","SFO","JFK",275.00,270.00,0.00,"",0.00,340.00,310.00,2586.00,28.00,0.00,0.00,0.00,242.00,
2015,5,15,"UA","910","ORD","LGA",0.00,-8.00,0.00,"",0.00,123.00,98.00,733.00,,,,,,
2015,5,15,"UA","912","LAX","JFK",0.00,-9.00,0.00,"",0.00,316.00,297.00,2475.00,,,,,,
2015,5,15,"UA","1042","LGA","DEN",-1.00,-10.00,0.00,"",0.00,259.00,240.00,1620.00,,,,,,
2015,5,15,"UA","1045","LGA","IAH",16.00,2.00,0.00,"",0.00,230.00,211.00,1416.00,,,,,,
2015,5,15,"UA","1045","ORD","LGA",3.00,-11.00,0.00,"",0.00,118.00,97.00,733.00,,,,,,
2015,5,15,"UA","1059","DEN","LGA",59.00,47.00,0.00,"",0.00,223.00,202.00,1620.00,46.00,0.00,0.00,0.00,1.00,
2015,5,15,"UA","1062","IAH","LGA",2.00,-11.00,0.00,"",0.00,200.00,177.00,1416.00,,,,,,
2015,5,15,"UA","1062","LGA","ORD",9.00,-16.00,0.00,"",0.00,140.00,113.00,733.00,,,,,,
2015,5,15,"UA","1074","ORD","LGA",10.00,-6.00,0.00,"",0.00,121.00,96.00,733.00,,,,,,
2015,5,15,"UA","1085","ORD","LGA",6.00,2.00,0.00,"",0.00,129.00,97.00,733.00,,,,,,
2015,5,15,"UA","1123","LGA","DEN",21.00,20.00,0.00,"",0.00,263.00,236.00,1620.00,20.00,0.00,0.00,0.00,0.00,
2015,5,15,"UA","1190","ORD","ALB",0.00,-5.00,0.00,"",0.00,115.00,89.00,723.00,,,,,,
2015,5,15,"UA","1214","ORD","LGA",1.00,-14.00,0.00,"",0.00,122.00,94.00,733.00,,,,,,
2015,5,15,"UA","1218","LGA","ORD",9.00,4.00,0.00,"",0.00,153.00,114.00,733.00,,,,,,
2015,5,15,"UA","1248","ORD","ALB",140.00,128.00,0.00,"",0.00,108.00,86.00,723.00,17.00,0.00,0.00,0.00,111.00,
2015,5,15,"UA","1283","ALB","ORD",-1.00,0.00,0.00,"",0.00,142.00,108.00,723.00,,,,,,
2015,5,15,"UA","1411","LGA","ORD",4.00,-17.00,0.00,"",0.00,138.00,111.00,733.00,,,,,,
2015,5,15,"UA","1456","LGA","IAH",-4.00,-31.00,0.00,"",0.00,215.00,195.00,1416.00,,,,,,
2015,5,15,"UA","1459","IAH","LGA",9.00,-15.00,0.00,"",0.00,194.00,177.00,1416.00,,,,,,
2015,5,15,"UA","1469","DEN","LGA",-5.00,-13.00,0.00,"",0.00,219.00,199.00,1620.00,,,,,,
2015,5,15,"UA","1588","LGA","ORD",4.00,-4.00,0.00,"",0.00,145.00,118.00,733.00,,,,,,
2015,5,15,"UA","1620","ORD","LGA",6.00,-6.00,0.00,"",0.00,123.00,96.00,733.00,,,,,,
2015,5,15,"UA","1638","ALB","ORD",2.00,5.00,0.00,"",0.00,144.00,121.00,723.00,,,,,,
2015,5,15,"UA","1671","IAH","LGA",6.00,-10.00,0.00,"",0.00,205.00,176.00,1416.00,,,,,,
2015,5,15,"UA","1686","LGA","DEN",-4.00,-28.00,0.00,"",0.00,247.00,228.00,1620.00,,,,,,
2015,5,15,"UA","1687","LGA","IAH",3.00,-25.00,0.00,"",0.00,203.00,189.00,1416.00,,,,,,
2015,5,15,"UA","1693","DEN","LGA",-6.00,-29.00,0.00,"",0.00,212.00,196.00,1620.00,,,,,,
2015,5,16,"UA","758","SFO","JFK",-8.00,-39.00,0.00,"",0.00,314.00,298.00,2586.00,,,,,,
2015,5,16,"UA","760","SFO","JFK",10.00,7.00,0.00,"",0.00,342.00,317.00,2586.00,,,,,,
2015,5,16,"UA","765","LGA","ORD",,,1.00,"A",0.00,,,733.00,,,,,,
2015,5,16,"UA","779","LAX","JFK",-1.00,-11.00,0.00,"",0.00,325.00,297.00,2475.00,,,,,,
2015,5,16,"UA","791","ORD","LGA",,,1.00,"A",0.00,,,733.00,,,,,,
2015,5,16,"UA","824","SFO","JFK",-4.00,-4.00,0.00,"",0.00,337.00,317.00,2586.00,,,,,,
2015,5,16,"UA","825","IAH","LGA",-2.00,-29.00,0.00,"",0.00,185.00,172.00,1416.00,,,,,,
2015,5,16,"UA","830","ORD","BUF",-5.00,-16.00,0.00,"",0.00,83.00,64.00,473.00,,,,,,
2015,5,16,"UA","841","JFK","LAX",-5.00,-9.00,0.00,"",0.00,370.00,338.00,2475.00,,,,,,
2015,5,16,"UA","867","LAX","JFK",12.00,-15.00,0.00,"",0.00,308.00,290.00,2475.00,,,,,,
2015,5,16,"UA","912","LAX","JFK",0.00,-1.00,0.00,"",0.00,324.00,305.00,2475.00,,,,,,
2015,5,16,"UA","1074","ORD","LGA",-3.00,-22.00,0.00,"",0.00,116.00,98.00,733.00,,,,,,
2015,5,15,"UA","1714","LGA","ORD",2.00,5.00,0.00,"",0.00,157.00,131.00,733.00,,,,,,
2015,5,15,"UA","1719","LGA","DEN",3.00,-8.00,0.00,"",0.00,249.00,225.00,1620.00,,,,,,
2015,5,15,"UA","1722","IAH","LGA",15.00,-8.00,0.00,"",0.00,196.00,181.00,1416.00,,,,,,
2015,5,15,"UA","1744","LGA","IAH",4.00,-14.00,0.00,"",0.00,229.00,209.00,1416.00,,,,,,
2015,5,15,"UA","1744","ORD","LGA",-1.00,-17.00,0.00,"",0.00,117.00,100.00,733.00,,,,,,
2015,5,15,"UA","1906","IAH","LGA",2.00,-5.00,0.00,"",0.00,202.00,178.00,1416.00,,,,,,
2015,5,15,"UA","1906","LGA","DEN",13.00,5.00,0.00,"",0.00,266.00,243.00,1620.00,,,,,,
2015,5,15,"UA","1914","LGA","ORD",6.00,-19.00,0.00,"",0.00,142.00,118.00,733.00,,,,,,
2015,5,14,"UA","212","LAX","JFK",-7.00,-25.00,0.00,"",0.00,310.00,291.00,2475.00,,,,,,
2015,5,14,"UA","233","LAX","JFK",-1.00,-2.00,0.00,"",0.00,324.00,295.00,2475.00,,,,,,
2015,5,14,"UA","244","ORD","LGA",186.00,188.00,0.00,"",0.00,138.00,95.00,733.00,8.00,0.00,2.00,0.00,178.00,
2015,5,14,"UA","257","JFK","SFO",-4.00,-44.00,0.00,"",0.00,361.00,330.00,2586.00,,,,,,
2015,5,14,"UA","275","LAX","JFK",-8.00,-31.00,0.00,"",0.00,312.00,295.00,2475.00,,,,,,
2015,5,14,"UA","303","DEN","LGA",-5.00,-36.00,0.00,"",0.00,209.00,190.00,1620.00,,,,,,
2015,5,14,"UA","303","LGA","IAH",28.00,-1.00,0.00,"",0.00,212.00,190.00,1416.00,,,,,,
2015,5,14,"UA","343","LGA","IAH",-1.00,9.00,0.00,"",0.00,250.00,194.00,1416.00,,,,,,
2015,5,14,"UA","345","LGA","ORD",-4.00,9.00,0.00,"",0.00,174.00,118.00,733.00,,,,,,
2015,5,14,"UA","368","BUF","ORD",-10.00,-1.00,0.00,"",0.00,113.00,82.00,473.00,,,,,,
2015,5,14,"UA","406","DEN","LGA",0.00,-31.00,0.00,"",0.00,206.00,193.00,1620.00,,,,,,
2015,5,14,"UA","415","JFK","SFO",-7.00,-24.00,0.00,"",0.00,367.00,337.00,2586.00,,,,,,
2015,5,14,"UA","441","JFK","LAX",-6.00,-19.00,0.00,"",0.00,363.00,343.00,2475.00,,,,,,
2015,5,14,"UA","442","IAH","LGA",-1.00,-23.00,0.00,"",0.00,191.00,172.00,1416.00,,,,,,
2015,5,14,"UA","443","JFK","LAX",-2.00,10.00,0.00,"",0.00,388.00,351.00,2475.00,,,,,,
2015,5,14,"UA","445","JFK","LAX",-7.00,-13.00,0.00,"",0.00,365.00,328.00,2475.00,,,,,,
2015,5,14,"UA","456","IAH","LGA",12.00,-9.00,0.00,"",0.00,193.00,168.00,1416.00,,,,,,
2015,5,14,"UA","463","LGA","ORD",-7.00,8.00,0.00,"",0.00,172.00,138.00,733.00,,,,,,
2015,5,14,"UA","483","BUF","ORD",21.00,26.00,0.00,"",0.00,110.00,81.00,473.00,8.00,0.00,5.00,0.00,13.00,
2015,5,14,"UA","502","SFO","JFK",13.00,-2.00,0.00,"",0.00,322.00,294.00,2586.00,,,,,,
2015,5,14,"UA","509","ORD","LGA",-7.00,4.00,0.00,"",0.00,142.00,102.00,733.00,,,,,,
2015,5,14,"UA","510","JFK","SFO",2.00,-6.00,0.00,"",0.00,393.00,341.00,2586.00,,,,,,
2015,5,14,"UA","512","JFK","SFO",-4.00,-35.00,0.00,"",0.00,370.00,344.00,2586.00,,,,,,
2015,5,14,"UA","514","JFK","SFO",-5.00,-18.00,0.00,"",0.00,388.00,348.00,2586.00,,,,,,
2015,5,14,"UA","535","JFK","LAX",5.00,-2.00,0.00,"",0.00,367.00,328.00,2475.00,,,,,,
2015,5,14,"UA","541","JFK","SFO",-11.00,-35.00,0.00,"",0.00,366.00,326.00,2586.00,,,,,,
2015,5,14,"UA","542","LGA","DEN",-3.00,-20.00,0.00,"",0.00,252.00,221.00,1620.00,,,,,,
2015,5,14,"UA","561","LGA","DEN",-1.00,-25.00,0.00,"",0.00,242.00,222.00,1620.00,,,,,,
2015,5,14,"UA","622","LGA","ORD",88.00,97.00,0.00,"",0.00,167.00,115.00,733.00,10.00,0.00,9.00,0.00,78.00,
2015,5,14,"UA","637","SFO","JFK",-1.00,-1.00,0.00,"",0.00,345.00,325.00,2586.00,,,,,,
2015,5,14,"UA","656","ORD","BUF",34.00,24.00,0.00,"",0.00,82.00,62.00,473.00,24.00,0.00,0.00,0.00,0.00,
2015,5,14,"UA","672","ORD","LGA",114.00,105.00,0.00,"",0.00,122.00,100.00,733.00,105.00,0.00,0.00,0.00,0.00,
2015,5,14,"UA","686","ORD","LGA",-4.00,-11.00,0.00,"",0.00,124.00,98.00,733.00,,,,,,
2015,5,14,"UA","687","LGA","ORD",-4.00,-21.00,0.00,"",0.00,149.00,117.00,733.00,,,,,,
2015,5,14,"UA","692","ORD","LGA",6.00,2.00,0.00,"",0.00,132.00,98.00,733.00,,,,,,
2015,5,14,"UA","693","IAH","LGA",-1.00,-12.00,0.00,"",0.00,204.00,176.00,1416.00,,,,,,
2015,5,14,"UA","693","LGA","ORD",184.00,156.00,0.00,"",0.00,142.00,110.00,733.00,0.00,0.00,1.00,0.00,155.00,
2015,5,14,"UA","694","ORD","LGA",-1.00,-28.00,0.00,"",0.00,104.00,91.00,733.00,,,,,,
2015,5,14,"UA","698","ORD","LGA",25.00,-2.00,0.00,"",0.00,107.00,91.00,733.00,,,,,,
2015,5,14,"UA","699","LGA","ORD",8.00,0.00,0.00,"",0.00,154.00,117.00,733.00,,,,,,
2015,5,14,"UA","703","JFK","LAX",-5.00,-6.00,0.00,"",0.00,359.00,334.00,2475.00,,,,,,
2015,5,14,"UA","704","SFO","JFK",0.00,-19.00,0.00,"",0.00,318.00,297.00,2586.00,,,,,,
2015,5,14,"UA","711","LGA","ORD",-3.00,-7.00,0.00,"",0.00,151.00,106.00,733.00,,,,,,
2015,5,14,"UA","746","LGA","IAH",2.00,-13.00,0.00,"",0.00,227.00,192.00,1416.00,,,,,,
2015,5,14,"UA","758","SFO","JFK",0.00,-17.00,0.00,"",0.00,328.00,297.00,2586.00,,,,,,
2015,5,14,"UA","760","SFO","JFK",-5.00,-11.00,0.00,"",0.00,339.00,310.00,2586.00,,,,,,
2015,5,14,"UA","766","JFK","SFO",-9.00,-29.00,0.00,"",0.00,360.00,338.00,2586.00,,,,,,
2015,5,14,"UA","779","LAX","JFK",0.00,-16.00,0.00,"",0.00,319.00,297.00,2475.00,,,,,,
2015,5,14,"UA","791","LGA","IAH",0.00,-30.00,0.00,"",0.00,214.00,190.00,1416.00,,,,,,
2015,5,14,"UA","791","ORD","LGA",0.00,-10.00,0.00,"",0.00,121.00,96.00,733.00,,,,,,
2015,5,14,"UA","824","SFO","JFK",-4.00,-21.00,0.00,"",0.00,320.00,300.00,2586.00,,,,,,
2015,5,14,"UA","830","ORD","BUF",58.00,60.00,0.00,"",0.00,96.00,61.00,473.00,58.00,0.00,2.00,0.00,0.00,
2015,5,14,"UA","841","JFK","LAX",140.00,126.00,0.00,"",0.00,360.00,327.00,2475.00,126.00,0.00,0.00,0.00,0.00,
2015,5,14,"UA","843","LGA","ORD",0.00,-12.00,0.00,"",0.00,148.00,118.00,733.00,,,,,,
2015,5,14,"UA","867","LAX","JFK",8.00,-5.00,0.00,"",0.00,322.00,304.00,2475.00,,,,,,
2015,5,14,"UA","898","SFO","JFK",5.00,-12.00,0.00,"",0.00,328.00,307.00,2586.00,,,,,,
2015,5,14,"UA","912","LAX","JFK",-1.00,-17.00,0.00,"",0.00,309.00,290.00,2475.00,,,,,,
2015,5,14,"UA","1018","LGA","IAH",69.00,57.00,0.00,"",0.00,234.00,191.00,1416.00,0.00,0.00,12.00,0.00,45.00,
2015,5,14,"UA","1042","LGA","DEN",3.00,-30.00,0.00,"",0.00,235.00,219.00,1620.00,,,,,,
2015,5,14,"UA","1059","DEN","LGA",9.00,-9.00,0.00,"",0.00,217.00,196.00,1620.00,,,,,,
2015,5,14,"UA","1062","IAH","LGA",8.00,-11.00,0.00,"",0.00,194.00,176.00,1416.00,,,,,,
2015,5,14,"UA","1062","LGA","ORD",2.00,0.00,0.00,"",0.00,163.00,120.00,733.00,,,,,,
2015,5,14,"UA","1085","ORD","LGA",-1.00,-13.00,0.00,"",0.00,121.00,98.00,733.00,,,,,,
2015,5,14,"UA","1087","ORD","LGA",19.00,4.00,0.00,"",0.00,122.00,99.00,733.00,,,,,,
2015,5,14,"UA","1123","LGA","DEN",11.00,9.00,0.00,"",0.00,262.00,220.00,1620.00,,,,,,
2015,5,14,"UA","1145","LGA","ORD",-1.00,12.00,0.00,"",0.00,172.00,109.00,733.00,,,,,,
2015,5,13,"UA","1671","IAH","LGA",-1.00,0.00,0.00,"",0.00,222.00,187.00,1416.00,,,,,,
2015,5,13,"UA","1687","LGA","IAH",-5.00,-1.00,0.00,"",0.00,235.00,215.00,1416.00,,,,,,
2015,5,13,"UA","1693","DEN","LGA",1.00,-32.00,0.00,"",0.00,202.00,184.00,1620.00,,,,,,
2015,5,13,"UA","1714","LGA","ORD",-3.00,1.00,0.00,"",0.00,158.00,116.00,733.00,,,,,,
2015,5,13,"UA","1719","LGA","DEN",5.00,28.00,0.00,"",0.00,283.00,233.00,1620.00,0.00,0.00,28.00,0.00,0.00,
2015,5,13,"UA","1744","LGA","IAH",-6.00,50.00,0.00,"",0.00,303.00,255.00,1416.00,0.00,0.00,50.00,0.00,0.00,
2015,5,13,"UA","1744","ORD","LGA",7.00,-19.00,0.00,"",0.00,107.00,87.00,733.00,,,,,,
2015,5,13,"UA","1906","IAH","LGA",-3.00,-24.00,0.00,"",0.00,188.00,172.00,1416.00,,,,,,
2015,5,13,"UA","1906","LGA","DEN",58.00,45.00,0.00,"",0.00,261.00,216.00,1620.00,45.00,0.00,0.00,0.00,0.00,
2015,5,12,"UA","212","LAX","JFK",1.00,-9.00,0.00,"",0.00,318.00,293.00,2475.00,,,,,,
2015,5,12,"UA","233","LAX","JFK",-3.00,-39.00,0.00,"",0.00,289.00,275.00,2475.00,,,,,,
2015,5,12,"UA","244","ORD","LGA",-8.00,-27.00,0.00,"",0.00,117.00,98.00,733.00,,,,,,
2015,5,12,"UA","257","JFK","SFO",-2.00,-19.00,0.00,"",0.00,384.00,366.00,2586.00,,,,,,
2015,5,12,"UA","275","LAX","JFK",92.00,79.00,0.00,"",0.00,322.00,275.00,2475.00,0.00,0.00,79.00,0.00,0.00,
2015,5,12,"UA","285","IAH","LGA",1.00,-36.00,0.00,"",0.00,181.00,168.00,1416.00,,,,,,
2015,5,12,"UA","303","DEN","LGA",1.00,-40.00,0.00,"",0.00,199.00,181.00,1620.00,,,,,,
2015,5,12,"UA","303","LGA","IAH",-7.00,9.00,0.00,"",0.00,257.00,222.00,1416.00,,,,,,
2015,5,12,"UA","343","LGA","IAH",-12.00,-14.00,0.00,"",0.00,238.00,203.00,1416.00,,,,,,
2015,5,12,"UA","345","LGA","ORD",-4.00,-24.00,0.00,"",0.00,141.00,116.00,733.00,,,,,,
2015,5,12,"UA","368","BUF","ORD",15.00,34.00,0.00,"",0.00,123.00,90.00,473.00,15.00,0.00,19.00,0.00,0.00,
2015,5,12,"UA","406","DEN","LGA",12.00,-31.00,0.00,"",0.00,194.00,177.00,1620.00,,,,,,
2015,5,12,"UA","415","JFK","SFO",-5.00,4.00,0.00,"",0.00,393.00,361.00,2586.00,,,,,,
2015,5,12,"UA","441","JFK","LAX",6.00,39.00,0.00,"",0.00,409.00,352.00,2475.00,0.00,0.00,39.00,0.00,0.00,
2015,5,12,"UA","442","IAH","LGA",-5.00,-34.00,0.00,"",0.00,184.00,168.00,1416.00,,,,,,
2015,5,12,"UA","443","JFK","LAX",-6.00,18.00,0.00,"",0.00,400.00,368.00,2475.00,0.00,0.00,18.00,0.00,0.00,
2015,5,12,"UA","445","JFK","LAX",37.00,59.00,0.00,"",0.00,393.00,351.00,2475.00,7.00,0.00,22.00,0.00,30.00,
2015,5,11,"UA","441","JFK","LAX",-2.00,3.00,0.00,"",0.00,381.00,341.00,2475.00,,,,,,
2015,5,11,"UA","442","IAH","LGA",-3.00,-12.00,0.00,"",0.00,204.00,185.00,1416.00,,,,,,
2015,5,11,"UA","443","JFK","LAX",-6.00,0.00,0.00,"",0.00,382.00,331.00,2475.00,,,,,,
2015,5,11,"UA","445","JFK","LAX",15.00,21.00,0.00,"",0.00,377.00,344.00,2475.00,15.00,0.00,6.00,0.00,0.00,
2015,5,11,"UA","456","IAH","LGA",115.00,94.00,0.00,"",0.00,193.00,173.00,1416.00,10.00,0.00,0.00,0.00,84.00,
2015,5,11,"UA","462","LGA","IAH",-3.00,7.00,0.00,"",0.00,254.00,209.00,1416.00,,,,,,
2015,5,11,"UA","462","ORD","LGA",-1.00,6.00,0.00,"",0.00,138.00,105.00,733.00,,,,,,
2015,5,11,"UA","463","LGA","ORD",-1.00,-14.00,0.00,"",0.00,144.00,114.00,733.00,,,,,,
2015,5,11,"UA","483","BUF","ORD",-7.00,-10.00,0.00,"",0.00,102.00,69.00,473.00,,,,,,
2015,5,11,"UA","502","SFO","JFK",47.00,29.00,0.00,"",0.00,319.00,292.00,2586.00,0.00,0.00,29.00,0.00,0.00,
2015,5,11,"UA","509","ORD","LGA",161.00,153.00,0.00,"",0.00,123.00,102.00,733.00,0.00,0.00,106.00,0.00,47.00,
2015,5,11,"UA","510","JFK","SFO",-2.00,8.00,0.00,"",0.00,411.00,366.00,2586.00,,,,,,
2015,5,11,"UA","512","JFK","SFO",-4.00,-14.00,0.00,"",0.00,391.00,352.00,2586.00,,,,,,
2015,5,11,"UA","514","JFK","SFO",13.00,13.00,0.00,"",0.00,401.00,355.00,2586.00,,,,,,
2015,5,11,"UA","535","JFK","LAX",-2.00,-8.00,0.00,"",0.00,368.00,328.00,2475.00,,,,,,
2015,5,11,"UA","541","JFK","SFO",-5.00,-14.00,0.00,"",0.00,381.00,341.00,2586.00,,,,,,
2015,5,11,"UA","561","LGA","DEN",-4.00,-44.00,0.00,"",0.00,226.00,214.00,1620.00,,,,,,
2015,5,11,"UA","622","LGA","ORD",-5.00,-33.00,0.00,"",0.00,130.00,112.00,733.00,,,,,,
2015,5,11,"UA","637","SFO","JFK",112.00,92.00,0.00,"",0.00,325.00,302.00,2586.00,0.00,0.00,92.00,0.00,0.00,
2015,5,11,"UA","656","ORD","BUF",-7.00,-1.00,0.00,"",0.00,98.00,68.00,473.00,,,,,,
2015,5,11,"UA","672","ORD","LGA",1.00,-4.00,0.00,"",0.00,126.00,102.00,733.00,,,,,,
2015,5,11,"UA","681","LGA","ORD",138.00,139.00,0.00,"",0.00,161.00,111.00,733.00,0.00,0.00,4.00,0.00,135.00,
2015,5,11,"UA","686","ORD","LGA",6.00,,0.00,"",1.00,,,733.00,,,,,,
2015,5,11,"UA","690","ORD","LGA",277.00,265.00,0.00,"",0.00,124.00,100.00,733.00,5.00,0.00,0.00,0.00,260.00,
2015,5,11,"UA","692","ORD","LGA",188.00,166.00,0.00,"",0.00,114.00,97.00,733.00,0.00,0.00,0.00,0.00,166.00,
2015,5,11,"UA","693","IAH","LGA",122.00,126.00,0.00,"",0.00,219.00,187.00,1416.00,0.00,10.00,4.00,0.00,112.00,
2015,5,11,"UA","693","LGA","ORD",84.00,79.00,0.00,"",0.00,165.00,121.00,733.00,0.00,0.00,0.00,0.00,79.00,
2015,5,11,"UA","694","ORD","LGA",127.00,132.00,0.00,"",0.00,136.00,104.00,733.00,127.00,0.00,5.00,0.00,0.00,
2015,5,11,"UA","695","LGA","ORD",251.00,211.00,0.00,"",0.00,126.00,112.00,733.00,0.00,0.00,0.00,0.00,211.00,
2015,5,11,"UA","698","ORD","LGA",36.00,27.00,0.00,"",0.00,125.00,100.00,733.00,9.00,0.00,0.00,0.00,18.00,
2015,5,11,"UA","699","LGA","ORD",160.00,160.00,0.00,"",0.00,162.00,122.00,733.00,21.00,0.00,0.00,0.00,139.00,
2015,5,11,"UA","703","JFK","LAX",5.00,-1.00,0.00,"",0.00,354.00,325.00,2475.00,,,,,,
2015,5,11,"UA","704","SFO","JFK",-6.00,-40.00,0.00,"",0.00,303.00,276.00,2586.00,,,,,,
2015,5,11,"UA","711","LGA","ORD",22.00,7.00,0.00,"",0.00,140.00,110.00,733.00,,,,,,
2015,5,11,"UA","741","LGA","ORD",160.00,128.00,0.00,"",0.00,134.00,112.00,733.00,0.00,16.00,0.00,0.00,112.00,
2015,5,11,"UA","746","LGA","IAH",10.00,70.00,0.00,"",0.00,302.00,194.00,1416.00,0.00,0.00,70.00,0.00,0.00,
2015,5,11,"UA","758","SFO","JFK",-6.00,1.00,0.00,"",0.00,352.00,305.00,2586.00,,,,,,
